latitude,longitude
38.61463322,-121.4913256
38.46719286,-121.4262414
38.58428687,-121.4855038
38.51385568,-121.5292089
38.6557853,-121.4559846
38.54957241,-121.4427445
38.5346545,-121.4417772
38.5732988,-121.4135687
38.60154457,-121.42747
38.5248104,-121.483171
38.54742956,-121.4442473
38.53015852,-121.4149264
38.47158269,-121.4372193
38.52935875,-121.4471706
38.54165651,-121.4751893
38.6061587,-121.4590823
38.50125193,-121.4122314
38.62725615,-121.4944315
38.5481069,-121.4429168
38.53117557,-121.4692395
38.46791712,-121.4322221
38.47425283,-121.4368769
38.61084673,-121.4533842
38.4497213,-121.4258719
38.5566387,-121.4597445
38.60944135,-121.4754743
38.51467138,-121.5179147
38.56880953,-121.4676235
38.57846394,-121.4957638
38.57452108,-121.502819
38.58113261,-121.4680667
38.57907501,-121.4805705
38.61134232,-121.5300211
38.53450711,-121.4681974
38.62203999,-121.4755356
38.60175345,-121.4236331
38.58651132,-121.4892801
38.58164544,-121.4936388
38.4640813,-121.4407255
38.52201739,-121.3710876
38.47431969,-121.4359472
38.57411211,-121.415297
38.61471716,-121.4967114
38.61035378,-121.4960597
38.57203923,-121.4749413
38.44559073,-121.4408562
38.49220786,-121.4807236
38.57007662,-121.4886003
38.49727073,-121.4830313
38.45718227,-121.4133413
38.48440531,-121.442121
38.61483626,-121.4458043
38.61250178,-121.45439
38.56675336,-121.4978541
38.54445478,-121.4608856
38.55513128,-121.4728661
38.58370044,-121.5008344
38.62729294,-121.4641272
38.55093059,-121.4658126
38.54775932,-121.4652804
38.49335086,-121.5468452
38.57856783,-121.468649
38.52506613,-121.4217494
38.57899998,-121.5073808
38.58033768,-121.4853853
38.53714433,-121.4762678
38.62816341,-121.4991088
38.59891162,-121.4258885
38.62108959,-121.4234663
38.48093723,-121.4630104
38.60505944,-121.475608
38.60108154,-121.456171
38.48269052,-121.5013272
38.62149711,-121.4404952
38.67598139,-121.510115
38.55167203,-121.4279016
38.57046834,-121.4448793
38.44549208,-121.4386328
38.6312171,-121.4829071
38.65357208,-121.5095127
38.62825953,-121.5093788
38.54838986,-121.5077495
38.55163345,-121.4796512
38.59747522,-121.440988
38.6715134,-121.5055012
38.49596852,-121.4653782
38.65478362,-121.4625863
38.56838809,-121.4911412
38.48245049,-121.4708033
38.52517945,-121.4443121
38.56354361,-121.4330944
38.62975579,-121.4815734
38.61475827,-121.4507608
38.6374478,-121.3846125
38.6374478,-121.3846125
38.63636742,-121.4609852
38.59691428,-121.4379938
38.44430924,-121.4303531
38.56812665,-121.4768448
38.63378913,-121.5317706
38.46423481,-121.426108
38.66325547,-121.5085109
38.47620226,-121.4982461
38.58036374,-121.4603519
38.58026647,-121.4979339
38.55426406,-121.4546045
38.58166174,-121.4861209
38.53893426,-121.4336255
38.61294057,-121.4461725
38.61670153,-121.4523173
38.54526568,-121.4587152
38.55911758,-121.4830379
38.63827531,-121.4491932
38.51063877,-121.4912627
38.63887064,-121.4308988
38.5766684,-121.487703
38.54455538,-121.4606716
38.48819542,-121.4679029
38.57905171,-121.4976906
38.65357208,-121.5095127
38.47798938,-121.5369556
38.6197799,-121.4865252
38.60672341,-121.4755923
38.61292222,-121.4844292
38.47759732,-121.4944916
38.5735211,-121.4328333
38.54584611,-121.4872809
38.54402942,-121.4615322
38.55025224,-121.4675766
38.55824526,-121.4011901
38.61556485,-121.4529281
38.49658669,-121.5133337
38.5659339,-121.456264
38.48151147,-121.4684313
38.62888456,-121.5039766
38.62980557,-121.4635553
38.61293858,-121.43778
38.56766855,-121.4775582
38.56987859,-121.4910186
38.57101937,-121.4759072
38.59875634,-121.4211729
38.51271225,-121.420137
38.57894325,-121.4654979
38.48107476,-121.466618
38.5241276,-121.4437086
38.56880953,-121.4676235
38.50638208,-121.421083
38.49575914,-121.4827348
38.44465403,-121.4301095
38.62373194,-121.4432674
38.62138631,-121.5145574
38.59682949,-121.4369307
38.48126775,-121.505075
38.55456463,-121.4106138
38.49407763,-121.4673944
38.53941555,-121.4497148
38.60811078,-121.4543396
38.59540732,-121.4978798
38.49511942,-121.4760448
38.594323,-121.505613
38.52862804,-121.4256917
38.55211647,-121.4049517
38.56201402,-121.4972545
38.62795861,-121.4631911
38.57664767,-121.46491
38.66619701,-121.5093137
38.6236879,-121.4671856
38.61783155,-121.4503031
38.48061538,-121.458178
38.57609128,-121.4615805
38.63862878,-121.3815598
38.58026647,-121.4979339
38.58039444,-121.4833315
38.50071721,-121.4757836
38.65357208,-121.5095127
38.61912195,-121.4485291
38.4764821,-121.4994563
38.54041688,-121.4559025
38.5857662,-121.4878161
38.52433302,-121.4435986
38.61118361,-121.4679405
38.50557133,-121.4331388
38.51153512,-121.4915289
38.54681762,-121.464721
38.52439535,-121.4428571
38.58814554,-121.4819494
38.60154457,-121.42747
38.54159853,-121.4456772
38.64844939,-121.4418103
38.49024257,-121.5216468
38.5382684,-121.4621176
38.55076075,-121.488389
38.47425283,-121.4368769
38.46817048,-121.4191049
38.63860717,-121.4549149
38.63647881,-121.4297591
38.54454492,-121.4566752
38.6017616,-121.4258271
38.51275848,-121.5194794
38.44383213,-121.4293793
38.61508987,-121.4517802
38.54049185,-121.4763166
38.51154968,-121.4101581
38.4706931,-121.4271773
38.63659439,-121.4763493
38.64619279,-121.4587154
38.48306838,-121.4774573
38.54247278,-121.4334191
38.60154457,-121.42747
38.50842529,-121.4266405
38.66741163,-121.5134383
38.57037029,-121.4885667
38.47271413,-121.4372418
38.50452322,-121.5083244
38.53608736,-121.4298444
38.53944383,-121.4639267
38.6253156,-121.4273421
38.54976507,-121.4703216
38.60032506,-121.4301916
38.54426891,-121.4077024
38.61284511,-121.4752077
38.46577952,-121.45711
38.48119903,-121.4620303
38.46025246,-121.442795
38.63833091,-121.4328287
38.60154457,-121.42747
38.65941872,-121.5096441
38.49372331,-121.5247086
38.56623766,-121.4854695
38.65407136,-121.5048798
38.56018718,-121.4870624
38.5249316,-121.4476033
38.61812954,-121.459947
38.55443686,-121.4278339
38.63862878,-121.3815598
38.47909126,-121.458738
38.54963467,-121.4652524
38.4814126,-121.491628
38.50708722,-121.4348462
38.55624717,-121.4700882
38.56779465,-121.5062865
38.62234262,-121.4432958
38.52073319,-121.4109001
38.67486404,-121.4954458
38.53085892,-121.4960651
38.4814126,-121.491628
38.56363012,-121.5046051
38.48719669,-121.4580233
38.48161867,-121.5023861
38.6017616,-121.4258271
38.51719838,-121.5141544
38.51790104,-121.4117693
38.60873755,-121.5262517
38.57238808,-121.4683488
38.61202895,-121.4531127
38.57274295,-121.4696858
38.66889839,-121.5052917
38.52497346,-121.4425904
38.59679019,-121.5014426
38.5176373,-121.4382578
38.57310333,-121.4710298
38.56159185,-121.4923822
38.57598179,-121.4772314
38.57772224,-121.4906793
38.62717997,-121.4760509
38.63787804,-121.4705911
38.50501284,-121.4351666
38.48142174,-121.4868595
38.65333642,-121.5363135
38.44520109,-121.4257964
38.51003423,-121.4243909
38.60240036,-121.4295032
38.56617746,-121.4625542
38.62098272,-121.4990928
38.59851693,-121.4249294
38.4635908,-121.4432125
38.60888221,-121.5220302
38.48372724,-121.455405
38.55582667,-121.4766447
38.63284197,-121.4569404
38.53169451,-121.4412375
38.54990015,-121.4662539
38.65717154,-121.4576445
38.49276847,-121.4863552
38.5074393,-121.4216371
38.55981942,-121.4257169
38.55949214,-121.4367882
38.63387829,-121.500518
38.55137298,-121.4061503
38.64598304,-121.4561435
38.45768744,-121.4176675
38.58203886,-121.5046032
38.53230306,-121.4275429
38.6226827,-121.4737527
38.52545833,-121.4709983
38.62379897,-121.5052301
38.56365214,-121.3860079
38.45768744,-121.4176675
38.56023256,-121.4923709
38.5370682,-121.4668149
38.57676186,-121.4664482
38.50534592,-121.4121873
38.53405028,-121.4776224
38.63656065,-121.5100674
38.6427604,-121.4228743
38.54189707,-121.4773762
38.54826969,-121.4278799
38.54590243,-121.4574761
38.5732988,-121.4135687
38.5410297,-121.4410246
38.57891009,-121.4780915
38.56737967,-121.4786515
38.58535847,-121.4868954
38.5149777,-121.4351262
38.61842097,-121.4835074
38.55924745,-121.4875413
38.57306779,-121.4550798
38.65568296,-121.5436137
38.51427486,-121.5276299
38.54504586,-121.4820839
38.58047622,-121.4795213
38.53249542,-121.5199373
38.55402191,-121.4277708
38.58198348,-121.4709815
38.57221296,-121.4954827
38.60873755,-121.5262517
38.48927466,-121.4917258
38.52145848,-121.4163888
38.48927466,-121.4917258
38.56746233,-121.5005108
38.56914993,-121.4066144
38.60058081,-121.4308265
38.6252419,-121.4737513
38.55700746,-121.4676206
38.61989556,-121.4934617
38.57195861,-121.4621644
38.49225256,-121.4778443
38.6698014,-121.4943818
38.51698361,-121.4331601
38.62445802,-121.4515682
38.62275189,-121.4642874
38.48500037,-121.4747775
38.60933262,-121.4948736
38.55720151,-121.4758443
38.54106323,-121.47576
38.57950174,-121.4545409
38.61138598,-121.4472415
38.5393455,-121.4664168
38.47620565,-121.5164382
38.47927911,-121.4292813
38.58370044,-121.5008344
38.59818409,-121.4326056
38.57253205,-121.4656229
38.61266409,-121.4988152
38.51721654,-121.4398269
38.66259811,-121.5095521
38.61284481,-121.5050821
38.54120868,-121.4703152
38.53337899,-121.4694958
38.63751254,-121.4059613
38.6231314,-121.4573294
38.57492438,-121.4687391
38.52903833,-121.4672524
38.57642774,-121.4848294
38.58472227,-121.4858505
38.60969712,-121.5218778
38.57578291,-121.4788
38.53881527,-121.479014
38.64316291,-121.4745819
38.52961332,-121.5155975
38.64742572,-121.4546163
38.54726509,-121.4552803
38.68221008,-121.4981332
38.56641822,-121.4828556
38.48111328,-121.479896
38.51114789,-121.4449316
38.55055914,-121.4698297
38.60993872,-121.4947013
38.49587823,-121.5443344
38.54029357,-121.4743742
38.47343882,-121.4572928
38.50878308,-121.4754064
38.65623705,-121.4401384
38.64317482,-121.425595
38.62011633,-121.4893334
38.60088271,-121.4352821
38.52049693,-121.5182564
38.45814178,-121.428371
38.53555587,-121.4957557
38.63589608,-121.5055312
38.60803197,-121.4735004
38.5676925,-121.4067455
38.56412181,-121.417918
38.60921393,-121.4358495
38.63015516,-121.4259204
38.64420903,-121.5129034
38.62757407,-121.5383574
38.53366299,-121.4739615
38.63445879,-121.448687
38.48285946,-121.5029365
38.51030591,-121.4787921
38.51911369,-121.4158942
38.5357494,-121.4966878
38.61273956,-121.4978558
38.55913053,-121.4785789
38.5235828,-121.4886957
38.57097214,-121.4905456
38.49071157,-121.4881693
38.4702938,-121.4347565
38.6597047,-121.4377717
38.57110548,-121.4018971
38.67841269,-121.5385043
38.67841269,-121.5385043
38.67841269,-121.5385043
38.67841269,-121.5385043
38.46002107,-121.4252618
38.4816794,-121.4898585
38.55197203,-121.4370014
38.52823386,-121.4456482
38.63548679,-121.4529572
38.63570472,-121.4537502
38.62911104,-121.497905
38.52676399,-121.4965275
38.49079493,-121.4859152
38.6268322,-121.4461521
38.54146374,-121.4666597
38.60546971,-121.4293772
38.57463591,-121.4759366
38.5234355,-121.4340596
38.48746096,-121.4564107
38.48476586,-121.4967571
38.63026551,-121.483187
38.54047367,-121.4557168
38.53085892,-121.4960651
38.47883261,-121.4356566
38.57057941,-121.4661587
38.55684916,-121.4525249
38.62350787,-121.4423556
38.58314743,-121.4974099
38.58203886,-121.5046032
38.57037029,-121.4885667
38.52698794,-121.4801105
38.59851693,-121.4249294
38.52542198,-121.4095681
38.55067948,-121.4661397
38.61112011,-121.4461937
38.6226827,-121.4737527
38.55706875,-121.4149051
38.49257451,-121.4618223
38.54322621,-121.4731603
38.5985901,-121.4286169
38.50892288,-121.4869834
38.49515388,-121.460842
38.56791951,-121.4747617
38.64444404,-121.4576293
38.5857673,-121.4818932
38.55806637,-121.4715924
38.47427504,-121.4465943
38.61744763,-121.5195823
38.63143251,-121.4210511
38.60948534,-121.4229406
38.56722108,-121.4411342
38.62743456,-121.4457869
38.5732988,-121.4135687
38.44879933,-121.4445499
38.49043917,-121.4567514
38.52655721,-121.5014052
38.49114533,-121.528845
38.46193495,-121.4197563
38.47184425,-121.4362357
38.60923272,-121.4564308
38.60527526,-121.4516527
38.48230213,-121.4530858
38.59851693,-121.4249294
38.57011311,-121.4770995
38.56924317,-121.4657874
38.54672494,-121.4467668
38.61112465,-121.4593596
38.54763911,-121.4672009
38.66259811,-121.5095521
38.49702385,-121.5273701
38.55137298,-121.4061503
38.54438307,-121.461998
38.51759447,-121.4250709
38.6191026,-121.5069707
38.61112009,-121.4473381
38.57145746,-121.5017385
38.61062598,-121.4572426
38.56440753,-121.4790335
38.6308389,-121.4769551
38.6625207,-121.5252532
38.51382995,-121.437393
38.62123941,-121.4837565
38.64130735,-121.4424124
38.61002422,-121.5017595
38.48440531,-121.442121
38.5262653,-121.4986703
38.63528307,-121.5297758
38.60154457,-121.42747
38.54106323,-121.47576
38.47421612,-121.42717
38.57488007,-121.4777082
38.61372713,-121.4211494
38.53640731,-121.4772381
38.44697363,-121.4178456
38.63393529,-121.4296009
38.57203045,-121.4670118
38.53362535,-121.4705253
38.61228167,-121.4935963
38.52497346,-121.4425904
38.61766139,-121.5038482
38.47334964,-121.4352353
38.51538948,-121.5255605
38.52394358,-121.5183764
38.58294949,-121.4467727
38.57664767,-121.46491
38.55636527,-121.4380753
38.50442058,-121.5080805
38.60313827,-121.4497795
38.56683909,-121.4439212
38.52506487,-121.4214978
38.53124355,-121.4935943
38.52702876,-121.5076416
38.6270814,-121.4984478
38.52796835,-121.512945
38.49928135,-121.5349062
38.52324849,-121.522261
38.57894325,-121.4654979
38.63228581,-121.4303283
38.54082732,-121.4457601
38.46383938,-121.4195068
38.56833498,-121.4671338
38.52532233,-121.4431889
38.61214382,-121.4618088
38.50673978,-121.4184906
38.61112011,-121.4461937
38.57810996,-121.4852125
38.56723092,-121.4896385
38.56837397,-121.4879409
38.52578019,-121.4103481
38.54871866,-121.4566539
38.60955023,-121.4567993
38.54119328,-121.4663645
38.54031312,-121.4502184
38.51585289,-121.4383522
38.49563049,-121.5060656
38.57432818,-121.4722695
38.62717997,-121.4760509
38.47979104,-121.4875664
38.63651514,-121.4457338
38.533107,-121.4939831
38.58316799,-121.4996207
38.57316266,-121.5049307
38.48973627,-121.5445064
38.57879568,-121.4662476
38.5923559,-121.4926811
38.53966813,-121.476938
38.5288337,-121.5033469
38.57920289,-121.493943
38.54016571,-121.500048
38.5149777,-121.4351262
38.49502052,-121.4815172
38.52982848,-121.4529838
38.57411211,-121.415297
38.60086039,-121.4329623
38.44849277,-121.4267582
38.57248051,-121.4097872
38.66476972,-121.4296482
38.58171423,-121.4987178
38.55385441,-121.4704591
38.63862878,-121.3815598
38.49819435,-121.5545331
38.5527076,-121.469478
38.62744262,-121.4937441
38.58031289,-121.4934629
38.57995276,-121.4921151
38.56452151,-121.4714677
38.66239611,-121.4510275
38.56446191,-121.4550616
38.61547198,-121.4420929
38.5580262,-121.4778666
38.58355816,-121.4965114
38.45051901,-121.4294795
38.51690753,-121.4316473
38.58075911,-121.4801454
38.61975319,-121.4979744
38.48093723,-121.4630104
38.61890556,-121.5000769
38.55443686,-121.4278339
38.58173099,-121.4987842
38.49850804,-121.4809433
38.54611863,-121.4526562
38.58052209,-121.4986248
38.55591735,-121.4754446
38.61013165,-121.4954943
38.58320363,-121.495181
38.46154638,-121.4167524
38.49580633,-121.4737197
38.54656989,-121.4234424
38.51181739,-121.4402677
38.57763429,-121.5020207
38.58207989,-121.5000936
38.61364029,-121.4369555
38.55196871,-121.4564089
38.45186063,-121.4370847
38.47504015,-121.4776557
38.54656989,-121.4234424
38.47427092,-121.441739
38.57960099,-121.4907988
38.44971731,-121.4267274
38.50773512,-121.4762318
38.45400615,-121.428879
38.48934244,-121.4859396
38.63020663,-121.4959999
38.50773512,-121.4762318
38.45400615,-121.428879
38.57138272,-121.4840508
38.63650214,-121.4441654
38.65837227,-121.5018592
38.6075117,-121.5160097
38.61414579,-121.420306
38.52343733,-121.4680072
38.58207989,-121.5000936
38.6144673,-121.4478931
38.63228581,-121.4303283
38.54116339,-121.4676269
38.62783576,-121.4200407
38.57360894,-121.4765457
38.46222175,-121.4321661
38.60343939,-121.4618534
38.51194212,-121.4063559
38.58137649,-121.4974538
38.53499467,-121.4101636
38.6186885,-121.4237902
38.55610171,-121.4629553
38.54392319,-121.4712461
38.55260155,-121.4411123
38.62142182,-121.4212584
38.51181739,-121.4402677
38.61982027,-121.4412574
38.58129991,-121.4825623
38.67696928,-121.5022266
38.56654955,-121.4790738
38.52477943,-121.5081919
38.45700378,-121.4281322
38.48115128,-121.4472502
38.48115128,-121.4472502
38.58026647,-121.4979339
38.5488551,-121.4908853
38.55477924,-121.4715398
38.54436304,-121.467166
38.6017616,-121.4258271
38.56796664,-121.4852542
38.58029569,-121.4907939
38.58062786,-121.5014996
38.57495865,-121.418725
38.48934244,-121.4859396
38.54700614,-121.4633315
38.52199137,-121.4990149
38.4600104,-121.4171002
38.57887553,-121.4789523
38.48849997,-121.4960425
38.64740181,-121.4347279
38.61428854,-121.4947615
38.6111316,-121.4573227
38.65470747,-121.4384169
38.55805348,-121.4790449
38.57920289,-121.493943
38.51181739,-121.4402677
38.47421612,-121.42717
38.49466185,-121.5212433
38.49742308,-121.47238
38.53584406,-121.4458932
38.65981725,-121.5433421
38.67560969,-121.5210466
38.48005429,-121.4722254
38.53364422,-121.4728534
38.50795522,-121.4177433
38.52506487,-121.4214978
38.47826995,-121.46994
38.55982692,-121.4857011
38.53569785,-121.4338435
38.614108,-121.499981
38.55403671,-121.481613
38.6017616,-121.4258271
38.61929621,-121.4487938
38.6115515,-121.4388338
38.51953747,-121.433748
38.63592424,-121.4308978
38.61533547,-121.4578717
38.57003953,-121.4964249
38.56673694,-121.5023171
38.64316291,-121.4745819
38.57918073,-121.495157
38.52149079,-121.3907012
38.57504039,-121.5061034
38.6017616,-121.4258271
38.60388643,-121.5165137
38.50084518,-121.5373071
38.60154457,-121.42747
38.47421612,-121.42717
38.61292566,-121.4932977
38.60154457,-121.42747
38.60907522,-121.4556376
38.52083892,-121.4399243
38.51055016,-121.409083
38.5236977,-121.4128401
38.49252587,-121.4992844
38.60027317,-121.4252477
38.46388056,-121.4372729
38.47385049,-121.4326535
38.46503572,-121.440484
38.47581524,-121.4196575
38.56281979,-121.49564
38.48335233,-121.4533502
38.5105054,-121.435864
38.56180943,-121.4734742
38.5149777,-121.4351262
38.6154909,-121.4494917
38.54676613,-121.4566198
38.55301417,-121.503927
38.48909428,-121.4820179
38.58119335,-121.4944921
38.57003237,-121.475033
38.61992921,-121.4192999
38.53591495,-121.4249688
38.63425266,-121.4177759
38.64018136,-121.4172688
38.63829761,-121.4509995
38.60154457,-121.42747
38.58634838,-121.4909396
38.65821813,-121.4291369
38.53973934,-121.4376713
